gene,rf_gini,xgb_gain,xgb_cover,xgb_weight,xgb_mean,final_score
PSMD4,0.002885586163856802,0.0,0.0,0.0,0.0,0.001442793081928401
SLTM,0.002884743449438807,0.0,0.0,0.0,0.0,0.0014423717247194034
CCT4,0.002883770265309634,0.0,0.0,0.0,0.0,0.001441885132654817
MSN,0.0028778836863987954,0.0,0.0,0.0,0.0,0.0014389418431993977
RANBP1,0.0028749761872149033,0.0,0.0,0.0,0.0,0.0014374880936074517
RSL1D1,0.0028623022539045737,0.0,0.0,0.0,0.0,0.0014311511269522869
DECR1,0.0028574750652247682,0.0,0.0,0.0,0.0,0.0014287375326123841
RGS10,0.0028572572589493886,0.0,0.0,0.0,0.0,0.0014286286294746943
PPCS,0.002852086383556625,0.0,0.0,0.0,0.0,0.0014260431917783125
SERPINB6,0.0028505456461808596,0.0,0.0,0.0,0.0,0.0014252728230904298
NSA2,0.00284757005696308,0.0,0.0,0.0,0.0,0.00142378502848154
PTPN6,0.0028472566367335967,0.0,0.0,0.0,0.0,0.0014236283183667983
MKRN1,0.00284582394303994,0.0,0.0,0.0,0.0,0.00142291197151997
YWHAH,0.002843435816729341,0.0,0.0,0.0,0.0,0.0014217179083646705
MED10,0.0028409257170267034,0.0,0.0,0.0,0.0,0.0014204628585133517
SEC62,0.002838819384417335,0.0,0.0,0.0,0.0,0.0014194096922086675
ISG15,0.0028374002470183055,0.0,0.0,0.0,0.0,0.0014187001235091527
TXN,0.0028357986343514625,0.0,0.0,0.0,0.0,0.0014178993171757312
CD3G,0.00282762582010241,0.0,0.0,0.0,0.0,0.001413812910051205
OSTF1,0.002827348039815311,0.0,0.0,0.0,0.0,0.0014136740199076556
RPS27L,0.0028261530235377803,0.0,0.0,0.0,0.0,0.0014130765117688902
CLNS1A,0.002818293898839563,0.0,0.0,0.0,0.0,0.0014091469494197815
TNFSF10,0.002817053354870487,0.0,0.0,0.0,0.0,0.0014085266774352435
TFPT,0.0028168303996550324,0.0,0.0,0.0,0.0,0.0014084151998275162
LTA4H,0.0028156439087487543,0.0,0.0,0.0,0.0,0.0014078219543743771
JAK1,0.002815379322411273,0.0,0.0,0.0,0.0,0.0014076896612056364
H3F3A,0.002797729807880199,0.0,0.0,0.0,0.0,0.0013988649039400995
TMEM219,0.0027973144989245505,0.0,0.0,0.0,0.0,0.0013986572494622753
ZC3H15,0.002795966470095649,0.0,0.0,0.0,0.0,0.0013979832350478245
EIF3I,0.002786151361740405,0.0,0.0,0.0,0.0,0.0013930756808702026
PDCL3,0.002785758680151352,0.0,0.0,0.0,0.0,0.001392879340075676
WDR37,0.0027806688479169984,0.0,0.0,0.0,0.0,0.0013903344239584992
LAMP1,0.0027764045884977055,0.0,0.0,0.0,0.0,0.0013882022942488528
MAP1LC3B,0.0027742275744425423,0.0,0.0,0.0,0.0,0.0013871137872212712
ARL6IP5,0.0027726241207613423,0.0,0.0,0.0,0.0,0.0013863120603806712
TXNDC12,0.002767452258498747,0.0,0.0,0.0,0.0,0.0013837261292493734
PPP4C,0.0027621004851526684,0.0,0.0,0.0,0.0,0.0013810502425763342
NR1H2,0.0027605091449322407,0.0,0.0,0.0,0.0,0.0013802545724661203
RHOA,0.002760350707274227,0.0,0.0,0.0,0.0,0.0013801753536371135
PPP1R18,0.002754322364866325,0.0,0.0,0.0,0.0,0.0013771611824331626
STUB1,0.002750854231616778,0.0,0.0,0.0,0.0,0.001375427115808389
SUMO3,0.002742803877460089,0.0,0.0,0.0,0.0,0.0013714019387300444
EIF2A,0.0027399252918805326,0.0,0.0,0.0,0.0,0.0013699626459402663
MORF4L1,0.0027381160553130563,0.0,0.0,0.0,0.0,0.0013690580276565281
RAB7A,0.0027373772817734453,0.0,0.0,0.0,0.0,0.0013686886408867227
NDUFS3,0.0027358716166097285,0.0,0.0,0.0,0.0,0.0013679358083048643
TMED9,0.0027336363400162645,0.0,0.0,0.0,0.0,0.0013668181700081323
RSL24D1,0.0027252099535604872,0.0,0.0,0.0,0.0,0.0013626049767802436
TAF7,0.0027214367430222004,0.0,0.0,0.0,0.0,0.0013607183715111002
APBB1IP,0.002716095963982493,0.0,0.0,0.0,0.0,0.0013580479819912466
PDIA6,0.0027136840194321213,0.0,0.0,0.0,0.0,0.0013568420097160607
NDUFC2,0.0027119092982485467,0.0,0.0,0.0,0.0,0.0013559546491242734
SUN2,0.002711400422021642,0.0,0.0,0.0,0.0,0.001355700211010821
SCAND1,0.0027105946093881044,0.0,0.0,0.0,0.0,0.0013552973046940522
SSNA1,0.0027023531564601268,0.0,0.0,0.0,0.0,0.0013511765782300634
UROS,0.002701875030049397,0.0,0.0,0.0,0.0,0.0013509375150246984
ATP6AP1,0.0027007641587877057,0.0,0.0,0.0,0.0,0.0013503820793938528
MOB1A,0.002696936415050167,0.0,0.0,0.0,0.0,0.0013484682075250835
DCTN3,0.0026963337399606405,0.0,0.0,0.0,0.0,0.0013481668699803202
FAM26F,0.0026929029001041666,0.0,0.0,0.0,0.0,0.0013464514500520833
MYEOV2,0.0026791967653748494,0.0,0.0,0.0,0.0,0.0013395983826874247
PDAP1,0.0026714107810206613,0.0,0.0,0.0,0.0,0.0013357053905103306
SMAP2,0.002669747136766756,0.0,0.0,0.0,0.0,0.001334873568383378
PSIP1,0.002668963980841822,0.0,0.0,0.0,0.0,0.001334481990420911
NHP2,0.0026649663859200858,0.0,0.0,0.0,0.0,0.0013324831929600429
NDUFB1,0.002662762738648459,0.0,0.0,0.0,0.0,0.0013313813693242296
CD47,0.002660827466007549,0.0,0.0,0.0,0.0,0.0013304137330037746
CASP1,0.002658651551497265,0.0,0.0,0.0,0.0,0.0013293257757486326
C14orf166,0.0026519331533196053,0.0,0.0,0.0,0.0,0.0013259665766598026
MEAF6,0.0026486203575886084,0.0,0.0,0.0,0.0,0.0013243101787943042
ACAA2,0.0026482783794901077,0.0,0.0,0.0,0.0,0.0013241391897450539
GADD45B,0.002647879871256772,0.0,0.0,0.0,0.0,0.001323939935628386
PPP1R11,0.0026452379881348165,0.0,0.0,0.0,0.0,0.0013226189940674083
SRSF9,0.002642112842094222,0.0,0.0,0.0,0.0,0.001321056421047111
SLC25A11,0.002640015479507668,0.0,0.0,0.0,0.0,0.001320007739753834
GZMM,0.0026399711840809498,0.0,0.0,0.0,0.0,0.0013199855920404749
C14orf80,0.002639127403168331,0.0,0.0,0.0,0.0,0.0013195637015841655
VASP,0.0026389318017454168,0.0,0.0,0.0,0.0,0.0013194659008727084
ATF4,0.0026188889881827914,0.0,0.0,0.0,0.0,0.0013094444940913957
FLI1,0.0026170479541539676,0.0,0.0,0.0,0.0,0.0013085239770769838
DEK,0.0026115474251358958,0.0,0.0,0.0,0.0,0.0013057737125679479
MRPL55,0.0026077381022912723,0.0,0.0,0.0,0.0,0.0013038690511456362
UBE2N,0.0026074250204000523,0.0,0.0,0.0,0.0,0.0013037125102000262
FAM96B,0.0026069005114923013,0.0,0.0,0.0,0.0,0.0013034502557461507
TAF1D,0.002606052843906954,0.0,0.0,0.0,0.0,0.001303026421953477
GNB2,0.0026057185042323325,0.0,0.0,0.0,0.0,0.0013028592521161662
TUBB,0.0026045006962417162,0.0,0.0,0.0,0.0,0.0013022503481208581
DNAJB9,0.0026019363135246325,0.0,0.0,0.0,0.0,0.0013009681567623162
APEX1,0.0026008000423451754,0.0,0.0,0.0,0.0,0.0013004000211725877
ATP5I,0.002599095289515604,0.0,0.0,0.0,0.0,0.001299547644757802
FAM49B,0.0025989233066979122,0.0,0.0,0.0,0.0,0.0012994616533489561
GLIPR2,0.0025984229758579946,0.0,0.0,0.0,0.0,0.0012992114879289973
KHDRBS1,0.002597237827852643,0.0,0.0,0.0,0.0,0.0012986189139263214
PRKAR1A,0.0025924051968794133,0.0,0.0,0.0,0.0,0.0012962025984397066
ZNF32,0.0025870073017867545,0.0,0.0,0.0,0.0,0.0012935036508933773
GIMAP1,0.0025834042583451912,0.0,0.0,0.0,0.0,0.0012917021291725956
CNIH1,0.00257905543519719,0.0,0.0,0.0,0.0,0.001289527717598595
IMP3,0.0025686534846635924,0.0,0.0,0.0,0.0,0.0012843267423317962
PSMA2-1,0.002567432818460808,0.0,0.0,0.0,0.0,0.001283716409230404
BEST1,0.002566683873148729,0.0,0.0,0.0,0.0,0.0012833419365743644
LYN,0.0025593366212030687,0.0,0.0,0.0,0.0,0.0012796683106015344
GRB2,0.0025575456431271757,0.0,0.0,0.0,0.0,0.0012787728215635878
EAPP,0.0025556365716343176,0.0,0.0,0.0,0.0,0.0012778182858171588
NFKBIZ,0.002554790754946589,0.0,0.0,0.0,0.0,0.0012773953774732946
CFD,0.0025470732773732155,0.0,0.0,0.0,0.0,0.0012735366386866078
PRPF38B,0.0025459220809361696,0.0,0.0,0.0,0.0,0.0012729610404680848
HSPA5,0.0025427849197699687,0.0,0.0,0.0,0.0,0.0012713924598849844
SDHC,0.002536645212287361,0.0,0.0,0.0,0.0,0.0012683226061436805
GLOD4,0.002535951913146928,0.0,0.0,0.0,0.0,0.001267975956573464
TRADD,0.002535872189443339,0.0,0.0,0.0,0.0,0.0012679360947216694
SLC2A3,0.0025339454316083846,0.0,0.0,0.0,0.0,0.0012669727158041923
ARPC4,0.002533832979789398,0.0,0.0,0.0,0.0,0.001266916489894699
ADD3,0.002533434014068395,0.0,0.0,0.0,0.0,0.0012667170070341975
MED28,0.00253083779014185,0.0,0.0,0.0,0.0,0.001265418895070925
SOCS3,0.0025285723011473546,0.0,0.0,0.0,0.0,0.0012642861505736773
MPG,0.002528059973718513,0.0,0.0,0.0,0.0,0.0012640299868592565
NOSIP,0.002527027626047304,0.0,0.0,0.0,0.0,0.001263513813023652
AIF1,0.0025253458681404606,0.0,0.0,0.0,0.0,0.0012626729340702303
CD164,0.002522172368846866,0.0,0.0,0.0,0.0,0.001261086184423433
CORO1B,0.0025186519738187437,0.0,0.0,0.0,0.0,0.0012593259869093719
NDUFB2,0.0025178898902469458,0.0,0.0,0.0,0.0,0.0012589449451234729
RAB5C,0.002513896632434216,0.0,0.0,0.0,0.0,0.001256948316217108
MRPS15,0.0025132974884044114,0.0,0.0,0.0,0.0,0.0012566487442022057
FCN1,0.002513124283018595,0.0,0.0,0.0,0.0,0.0012565621415092975
SPCS2,0.0025103896241750663,0.0,0.0,0.0,0.0,0.0012551948120875331
RSRC2,0.00250794433805362,0.0,0.0,0.0,0.0,0.00125397216902681
SUPT4H1,0.002504343362102959,0.0,0.0,0.0,0.0,0.0012521716810514796
ARHGAP30,0.0025015611923527334,0.0,0.0,0.0,0.0,0.0012507805961763667
KDELR2,0.0025003075467150623,0.0,0.0,0.0,0.0,0.0012501537733575312
FCGR3A,0.002498996309320488,0.0,0.0,0.0,0.0,0.001249498154660244
DGUOK,0.002498636626292716,0.0,0.0,0.0,0.0,0.001249318313146358
AP1S2,0.002496150944238847,0.0,0.0,0.0,0.0,0.0012480754721194236
PGAM1,0.002494445712427364,0.0,0.0,0.0,0.0,0.001247222856213682
DNAJB1,0.002493965437820802,0.0,0.0,0.0,0.0,0.001246982718910401
MTDH,0.0024930176269161953,0.0,0.0,0.0,0.0,0.0012465088134580977
CDC42SE2,0.0024914306062700864,0.0,0.0,0.0,0.0,0.0012457153031350432
NHP2L1,0.0024882538585905283,0.0,0.0,0.0,0.0,0.0012441269292952641
M6PR,0.0024881507998352854,0.0,0.0,0.0,0.0,0.0012440753999176427
GDI2,0.002487520324474678,0.0,0.0,0.0,0.0,0.001243760162237339
ELOF1,0.00248490742406137,0.0,0.0,0.0,0.0,0.001242453712030685
GIMAP5,0.002480573729099956,0.0,0.0,0.0,0.0,0.001240286864549978
CALR,0.002476108266865453,0.0,0.0,0.0,0.0,0.0012380541334327266
HERPUD1,0.0024736918631474165,0.0,0.0,0.0,0.0,0.0012368459315737082
NCOA4,0.002473416500419432,0.0,0.0,0.0,0.0,0.001236708250209716
ORMDL1,0.0024710278186847335,0.0,0.0,0.0,0.0,0.0012355139093423667
STX10,0.002470138982311763,0.0,0.0,0.0,0.0,0.0012350694911558815
SF1,0.002468678162292998,0.0,0.0,0.0,0.0,0.001234339081146499
ARRB2,0.0024669047459649693,0.0,0.0,0.0,0.0,0.0012334523729824846
HTATIP2,0.002463319733564952,0.0,0.0,0.0,0.0,0.001231659866782476
RNF7,0.0024614591219944745,0.0,0.0,0.0,0.0,0.0012307295609972372
CMTM3,0.0024599523987544197,0.0,0.0,0.0,0.0,0.0012299761993772099
TAP1,0.0024587290874910246,0.0,0.0,0.0,0.0,0.0012293645437455123
CHCHD10,0.00245734720963788,0.0,0.0,0.0,0.0,0.00122867360481894
SIGIRR,0.002454575988143573,0.0,0.0,0.0,0.0,0.0012272879940717866
TALDO1,0.0024532500974668837,0.0,0.0,0.0,0.0,0.0012266250487334418
NDUFA5,0.0024459356756795386,0.0,0.0,0.0,0.0,0.0012229678378397693
SND1,0.00244559163759369,0.0,0.0,0.0,0.0,0.001222795818796845
MYO1G,0.0024421639973885925,0.0,0.0,0.0,0.0,0.0012210819986942963
TNIP1,0.0024345648106023406,0.0,0.0,0.0,0.0,0.0012172824053011703
OCIAD2,0.002434328051830569,0.0,0.0,0.0,0.0,0.0012171640259152844
NKTR,0.002429804602817556,0.0,0.0,0.0,0.0,0.001214902301408778
EIF4H,0.0024289729474272423,0.0,0.0,0.0,0.0,0.0012144864737136211
HSD17B10,0.002424363217297739,0.0,0.0,0.0,0.0,0.0012121816086488695
ANXA6,0.0024201906034576073,0.0,0.0,0.0,0.0,0.0012100953017288036
CCR7,0.0024193759821239,0.0,0.0,0.0,0.0,0.00120968799106195
MDH2,0.002417688350815762,0.0,0.0,0.0,0.0,0.001208844175407881
ARL6IP6,0.0024171453492417443,0.0,0.0,0.0,0.0,0.0012085726746208722
PRKRA,0.0024145093224287578,0.0,0.0,0.0,0.0,0.0012072546612143789
RILPL2,0.0024137531855505994,0.0,0.0,0.0,0.0,0.0012068765927752997
TOMM20,0.002407119642798352,0.0,0.0,0.0,0.0,0.001203559821399176
DSTN,0.0024050891449703227,0.0,0.0,0.0,0.0,0.0012025445724851613
SRM,0.0024019499267142236,0.0,0.0,0.0,0.0,0.0012009749633571118
PGLS,0.002399608639498361,0.0,0.0,0.0,0.0,0.0011998043197491805
IDH3B,0.0023983515239541404,0.0,0.0,0.0,0.0,0.0011991757619770702
CD79B,0.0023973913973940925,0.0,0.0,0.0,0.0,0.0011986956986970462
NDUFV2,0.002397004216976803,0.0,0.0,0.0,0.0,0.0011985021084884016
NPEPPS,0.0023964907472027153,0.0,0.0,0.0,0.0,0.0011982453736013577
CDC37,0.0023961888952689233,0.0,0.0,0.0,0.0,0.0011980944476344616
SELK,0.0023958742497427674,0.0,0.0,0.0,0.0,0.0011979371248713837
MYH9,0.002390010089592968,0.0,0.0,0.0,0.0,0.001195005044796484
YPEL3,0.0023879822817152634,0.0,0.0,0.0,0.0,0.0011939911408576317
DNAJC8,0.0023870943417860857,0.0,0.0,0.0,0.0,0.0011935471708930429
TMEM109,0.002386383013995501,0.0,0.0,0.0,0.0,0.0011931915069977506
HN1,0.0023855427461035848,0.0,0.0,0.0,0.0,0.0011927713730517924
UGP2,0.0023854540282813174,0.0,0.0,0.0,0.0,0.0011927270141406587
SNHG15,0.0023832649329027975,0.0,0.0,0.0,0.0,0.0011916324664513988
VCP,0.002381249393384565,0.0,0.0,0.0,0.0,0.0011906246966922826
GLO1,0.002381196289750668,0.0,0.0,0.0,0.0,0.001190598144875334
MRPS18C,0.0023796415134594525,0.0,0.0,0.0,0.0,0.0011898207567297263
COX8A,0.0023777583512318745,0.0,0.0,0.0,0.0,0.0011888791756159373
RP11-1143G9.4,0.002370468235652528,0.0,0.0,0.0,0.0,0.001185234117826264
ANKRD12,0.00236981785747304,0.0,0.0,0.0,0.0,0.00118490892873652
CWC27,0.0023681025495799796,0.0,0.0,0.0,0.0,0.0011840512747899898
MRPS21,0.0023673890934030844,0.0,0.0,0.0,0.0,0.0011836945467015422
CAST,0.0023672166565591635,0.0,0.0,0.0,0.0,0.0011836083282795817
GHITM,0.002367197324556532,0.0,0.0,0.0,0.0,0.001183598662278266
HAX1,0.002367049593562251,0.0,0.0,0.0,0.0,0.0011835247967811255
EXOSC1,0.0023652211978056276,0.0,0.0,0.0,0.0,0.0011826105989028138
SRSF4,0.0023650420762458884,0.0,0.0,0.0,0.0,0.0011825210381229442
RNF181,0.0023642438221931723,0.0,0.0,0.0,0.0,0.0011821219110965861
HLA-DQA1,0.002363004700504337,0.0,0.0,0.0,0.0,0.0011815023502521685
GOLGA7,0.0023617007644115675,0.0,0.0,0.0,0.0,0.0011808503822057837
LITAF,0.0023616140730504335,0.0,0.0,0.0,0.0,0.0011808070365252167
LSM4,0.0023596870894062863,0.0,0.0,0.0,0.0,0.0011798435447031431
TMEM147,0.002359384248991686,0.0,0.0,0.0,0.0,0.001179692124495843
SUSD3,0.002356077232697608,0.0,0.0,0.0,0.0,0.001178038616348804
CTSC,0.0023544692923175466,0.0,0.0,0.0,0.0,0.0011772346461587733
CD8B,0.0023544574676312405,0.0,0.0,0.0,0.0,0.0011772287338156202
CHD7,0.002350942505230946,0.0,0.0,0.0,0.0,0.001175471252615473
VPS28,0.002341074510291191,0.0,0.0,0.0,0.0,0.0011705372551455955
SEPT1,0.0023389261254092427,0.0,0.0,0.0,0.0,0.0011694630627046214
LAP3,0.0023382806770627404,0.0,0.0,0.0,0.0,0.0011691403385313702
SNRPD1,0.0023361207371242823,0.0,0.0,0.0,0.0,0.0011680603685621412
SOD2,0.0023339363770558215,0.0,0.0,0.0,0.0,0.0011669681885279107
GNAI2,0.0023325415541568693,0.0,0.0,0.0,0.0,0.0011662707770784347
STK17B,0.0023316085461172393,0.0,0.0,0.0,0.0,0.0011658042730586197
HSPD1,0.0023315238758556695,0.0,0.0,0.0,0.0,0.0011657619379278348
MRPS7,0.002331499975410115,0.0,0.0,0.0,0.0,0.0011657499877050575
LSM7,0.002330961993687911,0.0,0.0,0.0,0.0,0.0011654809968439555
ODF2L,0.0023306633006713743,0.0,0.0,0.0,0.0,0.0011653316503356871
TMEM258,0.00232981920760502,0.0,0.0,0.0,0.0,0.00116490960380251
NDUFA12,0.00232843010349572,0.0,0.0,0.0,0.0,0.00116421505174786
DUSP11,0.002326384400910441,0.0,0.0,0.0,0.0,0.0011631922004552205
NMRK1,0.0023256809612037443,0.0,0.0,0.0,0.0,0.0011628404806018722
PSENEN,0.0023253137787883297,0.0,0.0,0.0,0.0,0.0011626568893941648
PSMD7,0.002323394453040503,0.0,0.0,0.0,0.0,0.0011616972265202515
HDAC1,0.0023214018249042593,0.0,0.0,0.0,0.0,0.0011607009124521297
NDUFA2,0.002315937302088619,0.0,0.0,0.0,0.0,0.0011579686510443095
TMCO1,0.0023134248737669764,0.0,0.0,0.0,0.0,0.0011567124368834882
IL10RA,0.0023123481697614997,0.0,0.0,0.0,0.0,0.0011561740848807498
FAM65B,0.0023116136653345606,0.0,0.0,0.0,0.0,0.0011558068326672803
CCDC28A,0.0023108956328623136,0.0,0.0,0.0,0.0,0.0011554478164311568
HCK,0.0023073366095565204,0.0,0.0,0.0,0.0,0.0011536683047782602
NMI,0.002305878405294415,0.0,0.0,0.0,0.0,0.0011529392026472076
RBX1,0.002305064508759802,0.0,0.0,0.0,0.0,0.001152532254379901
CDK5RAP3,0.0023029743423023065,0.0,0.0,0.0,0.0,0.0011514871711511532
PCMT1,0.0023014968030382896,0.0,0.0,0.0,0.0,0.0011507484015191448
TCP1,0.0023009092520539453,0.0,0.0,0.0,0.0,0.0011504546260269726
SELT,0.0023004763338369924,0.0,0.0,0.0,0.0,0.0011502381669184962
FMNL1,0.002300250459762113,0.0,0.0,0.0,0.0,0.0011501252298810566
MT-ND3,0.0022970161115412127,0.0,0.0,0.0,0.0,0.0011485080557706064
EZR,0.002293122274742526,0.0,0.0,0.0,0.0,0.001146561137371263
RNF5,0.0022926228275555577,0.0,0.0,0.0,0.0,0.0011463114137777789
PSMB2,0.0022923121945320293,0.0,0.0,0.0,0.0,0.0011461560972660146
DNAJC19,0.002292296430912392,0.0,0.0,0.0,0.0,0.001146148215456196
ZFP36L1,0.0022908558556423383,0.0,0.0,0.0,0.0,0.0011454279278211691
LSM2,0.0022895144297551424,0.0,0.0,0.0,0.0,0.0011447572148775712
NENF,0.0022891477391224356,0.0,0.0,0.0,0.0,0.0011445738695612178
C19orf24,0.002287991303732685,0.0,0.0,0.0,0.0,0.0011439956518663425
CWC15,0.0022866817232611095,0.0,0.0,0.0,0.0,0.0011433408616305547
ADA,0.0022799436544916705,0.0,0.0,0.0,0.0,0.0011399718272458352
ADH5,0.0022780665544736766,0.0,0.0,0.0,0.0,0.0011390332772368383
ADRM1,0.0022777505035710666,0.0,0.0,0.0,0.0,0.0011388752517855333
BAX,0.002277248886126139,0.0,0.0,0.0,0.0,0.0011386244430630695
ATP5J2,0.002276298368280171,0.0,0.0,0.0,0.0,0.0011381491841400855
KRT10,0.0022749405502015332,0.0,0.0,0.0,0.0,0.0011374702751007666
RNF113A,0.0022748601419844117,0.0,0.0,0.0,0.0,0.0011374300709922059
MRFAP1,0.0022733160843009547,0.0,0.0,0.0,0.0,0.0011366580421504774
UFD1L,0.0022727580262148594,0.0,0.0,0.0,0.0,0.0011363790131074297
PDCD5,0.0022704943077169228,0.0,0.0,0.0,0.0,0.0011352471538584614
TSPYL1,0.0022701758075493513,0.0,0.0,0.0,0.0,0.0011350879037746757
CMTM6,0.0022679227463270253,0.0,0.0,0.0,0.0,0.0011339613731635126
MT2A,0.002266169754079528,0.0,0.0,0.0,0.0,0.001133084877039764
BIRC3,0.002264343392520391,0.0,0.0,0.0,0.0,0.0011321716962601955
MPC2,0.002261246284845113,0.0,0.0,0.0,0.0,0.0011306231424225565
MS4A1,0.002260694478150131,0.0,0.0,0.0,0.0,0.0011303472390750656
IQGAP1,0.0022584152145469377,0.0,0.0,0.0,0.0,0.0011292076072734688
SMIM7,0.0022576929330238725,0.0,0.0,0.0,0.0,0.0011288464665119363
MAPKAPK3,0.002256770297209875,0.0,0.0,0.0,0.0,0.0011283851486049376
SUCLG2,0.0022554061452121567,0.0,0.0,0.0,0.0,0.0011277030726060783
SUCLG1,0.002253869985979998,0.0,0.0,0.0,0.0,0.001126934992989999
EIF4B,0.002253354406743914,0.0,0.0,0.0,0.0,0.001126677203371957
RHOH,0.002253255541130295,0.0,0.0,0.0,0.0,0.0011266277705651476
GBAS,0.0022514702587698946,0.0,0.0,0.0,0.0,0.0011257351293849473
POLR2E,0.0022493096266992412,0.0,0.0,0.0,0.0,0.0011246548133496206
TCEB1,0.0022472767747662168,0.0,0.0,0.0,0.0,0.0011236383873831084
PPP1R14A,0.002246433363431112,0.0,0.0,0.0,0.0,0.001123216681715556
FGL2,0.0022461425099137983,0.0,0.0,0.0,0.0,0.0011230712549568991
TMEM55B,0.0022458231261649844,0.0,0.0,0.0,0.0,0.0011229115630824922
MZT2A,0.0022443055491090428,0.0,0.0,0.0,0.0,0.0011221527745545214
RNF114,0.0022406650425712466,0.0,0.0,0.0,0.0,0.0011203325212856233
METTL9,0.0022365800095034715,0.0,0.0,0.0,0.0,0.0011182900047517358
HADHA,0.002226598606497692,0.0,0.0,0.0,0.0,0.001113299303248846
MRPL20,0.002224662207645103,0.0,0.0,0.0,0.0,0.0011123311038225515
ATG3,0.0022240576632865153,0.0,0.0,0.0,0.0,0.0011120288316432577
ATP6V1E1,0.002223347397578434,0.0,0.0,0.0,0.0,0.001111673698789217
TXNL4A,0.0022232313433341398,0.0,0.0,0.0,0.0,0.0011116156716670699
PTP4A2,0.0022172056401959152,0.0,0.0,0.0,0.0,0.0011086028200979576
ZNF146,0.0022154406371071786,0.0,0.0,0.0,0.0,0.0011077203185535893
SURF1,0.0022150533739325293,0.0,0.0,0.0,0.0,0.0011075266869662646
COX17,0.0022142371744849555,0.0,0.0,0.0,0.0,0.0011071185872424778
UBLCP1,0.0022105874851477904,0.0,0.0,0.0,0.0,0.0011052937425738952
ANAPC5,0.0022082974605937477,0.0,0.0,0.0,0.0,0.0011041487302968739
RASSF5,0.0022082844487649684,0.0,0.0,0.0,0.0,0.0011041422243824842
UQCRQ,0.002207127528134026,0.0,0.0,0.0,0.0,0.001103563764067013
PSMC5,0.0022062109364831004,0.0,0.0,0.0,0.0,0.0011031054682415502
ICAM2,0.002206062507488547,0.0,0.0,0.0,0.0,0.0011030312537442734
ACP1,0.002206046619509569,0.0,0.0,0.0,0.0,0.0011030233097547846
TAPBP,0.0022052528090834994,0.0,0.0,0.0,0.0,0.0011026264045417497
FDFT1,0.0022042583534636153,0.0,0.0,0.0,0.0,0.0011021291767318077
HNRNPU,0.002202610654984603,0.0,0.0,0.0,0.0,0.0011013053274923014
LAPTM4A,0.0022017382663175,0.0,0.0,0.0,0.0,0.00110086913315875
SAMHD1,0.002201553571188904,0.0,0.0,0.0,0.0,0.001100776785594452
REXO2,0.0021975442975614833,0.0,0.0,0.0,0.0,0.0010987721487807417
CAPZA2,0.002195766567496878,0.0,0.0,0.0,0.0,0.001097883283748439
SPINT2,0.0021939479300741526,0.0,0.0,0.0,0.0,0.0010969739650370763
UBE2B,0.0021928303657503655,0.0,0.0,0.0,0.0,0.0010964151828751828
SQSTM1,0.002192271225497061,0.0,0.0,0.0,0.0,0.0010961356127485306
SRI,0.002191328613199659,0.0,0.0,0.0,0.0,0.0010956643065998294
SMCO4,0.0021884270576758118,0.0,0.0,0.0,0.0,0.0010942135288379059
OSTC,0.0021879054376663463,0.0,0.0,0.0,0.0,0.0010939527188331731
C19orf70,0.0021851593866208476,0.0,0.0,0.0,0.0,0.0010925796933104238
LUC7L3,0.002185072999258907,0.0,0.0,0.0,0.0,0.0010925364996294535
NUBP2,0.002183653344293842,0.0,0.0,0.0,0.0,0.001091826672146921
COMMD8,0.0021805453097243186,0.0,0.0,0.0,0.0,0.0010902726548621593
CCT2,0.002176129144012718,0.0,0.0,0.0,0.0,0.001088064572006359
AIP,0.002174780727251812,0.0,0.0,0.0,0.0,0.001087390363625906
TWF2,0.0021739374448641077,0.0,0.0,0.0,0.0,0.0010869687224320539
SHKBP1,0.0021739088920913834,0.0,0.0,0.0,0.0,0.0010869544460456917
PTPN2,0.0021726460262738033,0.0,0.0,0.0,0.0,0.0010863230131369017
BTN3A2,0.0021719347616440993,0.0,0.0,0.0,0.0,0.0010859673808220496
WHSC1L1,0.0021716351641699696,0.0,0.0,0.0,0.0,0.0010858175820849848
SIPA1,0.002171424936066095,0.0,0.0,0.0,0.0,0.0010857124680330474
ETFB,0.0021674839191617545,0.0,0.0,0.0,0.0,0.0010837419595808773
GTF3C6,0.0021656663384476073,0.0,0.0,0.0,0.0,0.0010828331692238036
RBM25,0.0021643635317912663,0.0,0.0,0.0,0.0,0.0010821817658956331
PRPF6,0.002160092633181093,0.0,0.0,0.0,0.0,0.0010800463165905464
BLVRB,0.0021594667705066932,0.0,0.0,0.0,0.0,0.0010797333852533466
TMED5,0.0021562007475615327,0.0,0.0,0.0,0.0,0.0010781003737807663
LSM14A,0.0021538662252431583,0.0,0.0,0.0,0.0,0.0010769331126215791
CCNL1,0.002153733630579565,0.0,0.0,0.0,0.0,0.0010768668152897824
PRRC2C,0.002153565771942069,0.0,0.0,0.0,0.0,0.0010767828859710345
BLOC1S4,0.002152425501766265,0.0,0.0,0.0,0.0,0.0010762127508831326
ARID4B,0.0021492776038991497,0.0,0.0,0.0,0.0,0.0010746388019495748
HSD17B11,0.0021453099048590577,0.0,0.0,0.0,0.0,0.0010726549524295288
CHD3,0.0021437548689357934,0.0,0.0,0.0,0.0,0.0010718774344678967
TCF25,0.002142783580051783,0.0,0.0,0.0,0.0,0.0010713917900258916
APMAP,0.0021424337146315237,0.0,0.0,0.0,0.0,0.0010712168573157618
