gene,grad_abs
LYSMD2,0.10218767
MFHAS1,0.10216291
ZNF701,0.1021615
RP11-415F23.4,0.10216093
IER5L,0.102155544
PRSS23,0.102141105
C2CD5,0.10213352
GPR20,0.10212892
ZNF646,0.10211855
RP11-307C12.13,0.10211534
ACOX3,0.10211158
CCAR2,0.10209486
RP11-14N7.2,0.10207861
SCAF4,0.1020674
KDM5A,0.10206282
TCHP,0.10205362
PLCG1,0.102028586
CLP1,0.10201389
RP11-656D10.3,0.10200633
LUCAT1,0.101997696
CLEC12A,0.10198154
SMARCA4,0.101973645
HSPA5,0.10196155
PDCD1,0.10195961
TMEM38A,0.10195899
FLNA,0.10193933
AKAP8,0.10193225
NEU3,0.10191875
ACTR5,0.10190044
HSPA2,0.10189573
PDE8B,0.101892486
SULT1A3,0.101877786
CTNS,0.10187605
MTA3,0.101875864
UACA,0.10185425
LRRC20,0.101833925
GMDS,0.10183356
RP11-533E19.7,0.10182847
ZNF296,0.101815656
TBL1XR1,0.10180254
GLMN,0.10179503
CREBRF,0.101790585
RP11-218M22.1,0.1017775
TMEM164,0.101777084
BBX,0.10177271
ZNF330,0.101771735
PAXBP1,0.101770654
EXOSC3,0.101762265
GNB5,0.10176082
RP11-196G18.24,0.101758875
RP4-594I10.3,0.10173424
FAR1,0.10172988
PEX19,0.10172895
RNU12,0.10172193
ERCC1,0.101717435
BTG1,0.10170831
GLA,0.10170212
KDELC2,0.10168286
KLK1,0.10167151
SSSCA1-AS1,0.1016609
LASP1,0.101641305
HHAT,0.10163886
ARAP2,0.101637274
RP11-98D18.9,0.10163489
EDEM2,0.10163439
DHX30,0.10162659
RPS7,0.10160966
HECTD1,0.10159709
DDX28,0.10157052
CTD-2162K18.5,0.10156875
GIMAP4,0.10156669
CTD-2541M15.1,0.10156366
CCDC9,0.101562105
PALLD,0.10156122
UQCC1,0.101517096
RP11-469M7.1,0.101514906
ZMYM6,0.101508304
TMEM161B,0.10150141
LXN,0.10149027
LRRC8B,0.1014901
MS4A7,0.10148297
ZNRD1,0.101468936
EFNA3,0.10144595
RP4-781K5.2,0.10143305
RBM15,0.10138726
THAP4,0.101358905
PICALM,0.10134387
PSMG4,0.10134002
TXN,0.10129207
CASZ1,0.10129098
CD83,0.101283096
NMT2,0.101281635
SETD1A,0.101272434
OSCAR,0.10123786
LMAN2L,0.10123624
NOP56,0.10123477
ANAPC7,0.10123216
BTN2A1,0.1012321
TMEM165,0.101226516
ZNF571-AS1,0.10120928
SART3,0.10120895
ZDHHC23,0.10120881
NANS,0.101202436
POLR3D,0.10119962
LINC00852,0.10119896
TNFRSF4,0.10119759
IL10RB-AS1,0.10118808
PID1,0.101185694
CIITA,0.10117865
ITGA6,0.10117668
CAMTA1,0.10116374
PRICKLE1,0.1011618
ZDBF2,0.10114867
ETAA1,0.10114349
DCUN1D1,0.1011416
SYCE1L,0.10113503
KB-1732A1.1,0.10112393
LOH12CR2,0.101122774
C1RL-AS1,0.101108
SSFA2,0.10110031
GOT1,0.1010944
DHDH,0.10109306
RP11-23P13.6,0.10109073
ANKRD44,0.10108758
ZNF281,0.10108401
NCOR1,0.10108107
UTP3,0.10108015
DPF2,0.101080135
B3GNT9,0.10107486
RPS6KB1,0.10107337
SLC38A11,0.10107043
ECD,0.10106373
CUZD1,0.10106252
ECHDC1,0.10106142
CTD-2587H19.1,0.10105543
ZNF717,0.1010372
COMMD9,0.101037174
PRR5L,0.10102555
PFDN6,0.101021096
IL6,0.101013534
PDGFC,0.10097288
MYO5C,0.100934684
HECTD4,0.100933865
NDUFB11,0.100927584
AP000442.1,0.100923516
RCBTB2,0.10092104
MIR155HG,0.100919776
ST3GAL5,0.10091913
APOA1,0.100915626
RP11-544A12.8,0.100908324
CEBPZ,0.10089707
PARM1,0.10087771
CD74,0.100871705
ZNF599,0.100869715
ZNF747,0.10085243
DYNLL1-AS1,0.1008462
LY6G5C,0.100826636
GOLGA7B,0.10081813
RGL1,0.10081078
AC008440.5,0.100810036
TRAPPC6A,0.10080082
ACTR6,0.100799486
FGFBP2,0.100777395
SYK,0.1007725
DPF3,0.100759275
RP1-313I6.12,0.10074949
ZNF208,0.1007488
PPP1R37,0.10074509
ASMTL-AS1,0.100744665
RP11-197P3.4,0.100742444
CAMTA2,0.100742236
DDOST,0.100734845
MACROD2,0.10069972
VAV3-AS1,0.10069471
ARID2,0.10066935
TMCC1,0.10066708
UBE2F,0.10066425
L3HYPDH,0.10065756
EXOC7,0.10065711
HVCN1,0.10065526
SLC39A10,0.100653306
N4BP2L1,0.100651674
GYPC,0.10063593
RP1-159A19.4,0.10063589
RP11-456D7.1,0.10063337
ABCC6,0.10063185
ATP5F1,0.10062854
COPS7B,0.10062802
RP11-260M2.1,0.100614294
CMSS1,0.100606546
GOSR1,0.10059509
DNAJC11,0.100588635
MSANTD3,0.10056037
HLCS,0.10055932
PCMTD2,0.10055905
RP11-764K9.1,0.100554444
RAD21,0.10054486
UBE2T,0.100539744
AC008174.3,0.100524954
RP11-890B15.3,0.10050829
LAT,0.10050466
KCNA3,0.100503296
TMEM55A,0.100502945
P4HA1,0.1004989
EPHA1,0.10049523
CPOX,0.10048784
RELL2,0.100484736
PGS1,0.10048153
C6orf62,0.10047057
C18orf8,0.10046108
CTA-384D8.36,0.10044898
AZU1,0.10043855
LEPR,0.10043829
RP11-517P14.2,0.10041637
ZNF793,0.10041506
CD37,0.10041382
RTN1,0.10041272
ZNF844,0.10041165
ZNF585A,0.10039798
KCNJ14,0.10038527
RPL35A,0.10035632
IL4I1,0.10035058
AC084018.1,0.10033729
MRPS10,0.10033465
RABL2A,0.10032972
ADK,0.10032187
NEK9,0.100305304
C2CD2L,0.100291654
CTNND1,0.10027322
C5orf34,0.10025439
UFSP1,0.100241594
AC007285.6,0.10024067
RP13-314C10.5,0.100237176
CCDC183,0.100224294
CTD-2201I18.1,0.100223996
NDRG3,0.10021823
TLR6,0.10020295
SIK3,0.10019035
FLAD1,0.10018307
ARFGEF1,0.10018227
BMPR2,0.1001775
RP1-261D10.2,0.10017053
OOEP,0.100129314
SLC25A42,0.100129
PTPN11,0.10011287
MRPL2,0.100107424
SYTL4,0.10010459
CNTNAP2,0.10009171
ANKRD42,0.1000833
AC083949.1,0.100082554
FAM91A1,0.1000741
FLYWCH1,0.10007058
TARDBP,0.10006888
RP11-379K17.12,0.100063406
MLX,0.10006232
LINC01137,0.10006143
SNRNP25,0.10004155
ATP6V1C2,0.10003643
TRAPPC2L,0.10002141
PRKX,0.10000595
FAM127A,0.09999389
TMEM60,0.099985436
PRDM15,0.09998462
KBTBD8,0.09998118
GTF2E1,0.09996204
PARS2,0.09995509
KRBA2,0.099952206
WDR35,0.09994393
ADO,0.09993741
RP11-511I2.2,0.09993174
NFE2L2,0.09992916
MCC,0.09991938
CSF2RA,0.099918626
COL9A2,0.099906735
RRN3,0.099886894
RP1-151F17.1,0.09988152
RANBP1,0.09987552
RANGAP1,0.09986801
IQCE,0.09986574
KNTC1,0.09985465
ZFPM1,0.09984637
ACADVL,0.099845216
PPIA,0.09984512
C1orf63,0.09983814
TSSC1,0.099828765
KIFC2,0.09982377
RNF145,0.09981849
CDC14B,0.09981336
NEIL1,0.09980527
FBLN5,0.09979848
C2orf47,0.09979699
GYS1,0.09979598
ZNF318,0.09978531
CCZ1,0.09977807
TOR1A,0.09977708
IVD,0.09977596
SEMA7A,0.0997732
STARD8,0.09977028
SH3BGRL3,0.09975574
NRDE2,0.09974933
SLC35A5,0.09974681
SORBS1,0.09973473
SH2D1A,0.09972868
RP11-867G23.4,0.099712946
TCEA1,0.09969607
SH2D3A,0.09969553
AP5Z1,0.09969339
PRR14L,0.09969329
MYH11,0.09969009
C11orf68,0.0996853
MFSD3,0.099679664
MAVS,0.099677786
NRIP1,0.09967048
RP5-1157M23.2,0.099666215
SAMD14,0.099660784
ZNF554,0.09965206
SH3KBP1,0.09965145
EFR3A,0.09965015
AFF4,0.09964991
RCN3,0.09963906
CLTA,0.09963279
HELZ2,0.09962988
NETO2,0.09962095
ECE2,0.09961724
CD97,0.09961646
CENPJ,0.09961586
CTD-2017C7.1,0.09961541
KLHL11,0.09960143
U2AF1L4,0.0996013
ACN9,0.09960068
SLC35E2,0.099585146
SLC1A5,0.099577054
TWF1,0.099569246
NUDCD2,0.099569224
RP11-216B9.6,0.099567354
UFL1,0.09956296
FSIP1,0.099553935
SH3BP2,0.09954569
RAPGEF6,0.099544585
CEP192,0.09954199
AC093391.2,0.0995313
RP11-10L12.4,0.09952845
FBXW8,0.09952712
SERINC4,0.09952368
GPHN,0.099513635
MSH2,0.09951152
SVIP,0.09950539
BPTF,0.09950307
ZNF529,0.09949413
PLEKHO2,0.09948916
PM20D2,0.09947945
PDCD10,0.09947919
ACSL6,0.099473365
GLRX3,0.09947255
UQCRQ,0.09947091
WDR59,0.09945183
UBR7,0.0994479
PPP5C,0.09944675
YPEL5,0.099440746
ZCCHC14,0.09943115
RHOBTB3,0.09942259
PEF1,0.09941472
GEMIN4,0.09941292
TPRG1L,0.099406354
ERMARD,0.09939485
GMCL1,0.099355474
FIP1L1,0.09934771
B3GALNT2,0.099347666
HARS,0.099338435
GSDMD,0.0993105
TAF2,0.09930158
COLGALT1,0.09929335
EIF4A2,0.09927208
SHC1,0.09926709
GUCA1B,0.099252515
RP4-773N10.4,0.09925066
HS6ST1,0.099249244
KXD1,0.09924677
GSAP,0.099244736
GOLGA8B,0.09923021
ARL6IP6,0.099230036
GTPBP8,0.0992281
BATF2,0.09921534
ZNF720,0.09920892
ZNF429,0.099183634
FANK1,0.09918089
PISD,0.09915938
CLEC4A,0.09915815
RBBP4,0.09914088
CHGB,0.09913764
KIAA1432,0.09913294
CTD-2630F21.1,0.099117205
ZNF367,0.099106655
RP5-1112D6.4,0.09910602
GM2A,0.099102594
KLHL3,0.09909686
MXRA7,0.099092655
DNTTIP2,0.09909082
SDHA,0.09907853
TRAFD1,0.09907106
FAM86C1,0.099063374
RP11-78A19.3,0.099061035
PTER,0.09905942
RP11-166P13.3,0.09905248
KATNA1,0.09903982
TMEM117,0.09903956
CD3EAP,0.09903252
CLDND2,0.0990286
BAMBI,0.099023946
PDIA6,0.09901543
SLC35G2,0.099004164
LRRC16B,0.099000126
PPP1R10,0.09899997
COMMD1,0.0989859
AP003419.16,0.09898406
VNN2,0.09897704
ARNT,0.09895927
STAB1,0.098947406
EEF1B2,0.09893746
ALDH18A1,0.098928325
SMARCA2,0.09892801
C20orf194,0.098926544
ZYG11B,0.09891317
ZNF740,0.09887371
RP3-477O4.16,0.09887081
SERPING1,0.09886981
MVK,0.0988668
FAM198B,0.098860405
DUSP28,0.098848164
STX7,0.09884226
CTD-2023M8.1,0.09883784
MEFV,0.09883751
ATP5O,0.09882817
TMEM205,0.09881602
SETMAR,0.098812394
CTC-366B18.2,0.09880859
VPS4A,0.0988015
TRAK2,0.09879398
FCGR1A,0.09879131
ARMCX2,0.09879002
RNF7,0.09875203
AC006129.1,0.098749585
TMEM19,0.098737225
GPR155,0.09871772
EPS15L1,0.098716296
TCEB1,0.09871549
EGFL7,0.098701164
DFFA,0.09869863
ADAM17,0.09868194
LINC00094,0.09867203
FBXO46,0.09866862
CTC-428H11.2,0.09865885
USP47,0.09865429
CD53,0.09865106
CTD-2555C10.3,0.09864979
BANK1,0.09864257
ZBTB4,0.09863916
TMEM86A,0.0986078
CXorf40A,0.09860275
ASH2L,0.09859806
CEP120,0.098596886
CEP72,0.09858706
PDCD5,0.098561965
IPO9,0.09853073
TAGLN,0.09852986
AP003068.23,0.098527856
TTN,0.098521195
GPBAR1,0.09851949
CEP290,0.09850962
NLGN4Y,0.098507576
ARIH1,0.09849896
SKP2,0.09848662
ANAPC1,0.09848386
PRKAG2,0.09846958
TMEM135,0.09846643
MTOR,0.09846249
UGCG,0.09845555
ECSIT,0.09845482
ZNF490,0.09844737
NRCAM,0.09844454
CPNE3,0.09843691
TMEM106A,0.098436266
PROS1,0.09843312
C14orf93,0.09842198
NMRAL1,0.0984142
C17orf85,0.09841388
WBP1L,0.09841015
SLC44A2,0.09840211
ELANE,0.0983856
VPS26B,0.09838543
MBD3,0.09838204
MTURN,0.09838167
ZNF543,0.09837668
TMPRSS3,0.09836546
TMEM79,0.09836407
NHP2L1,0.09835651
RP11-36B15.1,0.09835293
SMPDL3A,0.0983263
RP11-458D21.6,0.09831417
CCL3L1,0.09831255
ZHX1-C8ORF76,0.098304495
PPARGC1B,0.0982871
CTSS,0.09828483
PANK1,0.09828347
NGLY1,0.09828193
DYRK4,0.098236345
CPSF4,0.09823499
C22orf29,0.098227955
C7orf73,0.09822134
ARID4A,0.098214276
CD2BP2,0.09821081
CISD2,0.0982016
HSF1,0.09820095
PTGDR2,0.09819784
KIAA0226,0.0981939
TGM2,0.09817489
YAE1D1,0.09816995
ALG8,0.09816874
UBR5,0.09816415
ZCCHC6,0.0981618
MAGED1,0.098159194
YWHAB,0.09815136
JUP,0.09813486
CTD-3074O7.5,0.09813322
GRB2,0.09813201
RAP2A,0.09812883
HDHD1,0.09810081
RP11-498C9.2,0.09810039
LTA4H,0.09809467
MDM2,0.098088704
STARD10,0.09808566
AC004893.11,0.098083146
NUFIP1,0.09808211
ZNF664,0.098065704
FBXL4,0.098043464
CTSO,0.09803195
C11orf84,0.09802664
UXS1,0.0980258
FYCO1,0.098025724
PRKD2,0.098017715
STK11,0.0980109
ZNF337-AS1,0.09800913
ERAP1,0.09799304
CCDC134,0.09798937
KAT5,0.097988136
C21orf49,0.09798113
NAA15,0.097970635
LMNB1,0.0979667
TMTC2,0.09796281
B3GNT1,0.0979609
MAPKAPK2,0.09795586
ARHGEF10L,0.097952425
TBP,0.0979388
BFSP2,0.09793814
PMAIP1,0.097911954
SERPINB8,0.09790233
SIDT2,0.09789762
FBXO30,0.09786268
PELI1,0.09786074
SLC4A2,0.09785955
CEP57,0.097853884
SHF,0.09783164
FAM174A,0.0978315
EPHA1-AS1,0.09782355
NBEAL1,0.09782027
ZSCAN16,0.09781793
SMC3,0.09781257
SUPT6H,0.09781126
MPV17,0.09778935
C5orf42,0.097786374
RC3H2,0.09777944
RP1-151F17.2,0.09777913
MRPS12,0.09777195
RAB1B,0.0977713
OSTF1,0.09776046
WDSUB1,0.097753555
MKKS,0.097749755
PSTPIP1,0.097742036
TMEM259,0.097738236
ARHGAP27,0.097713865
NCBP2-AS2,0.09770174
UPF1,0.09770147
RPS9,0.09769226
LRRC14,0.0976816
XRN2,0.09768122
COX5A,0.097679675
NUDT16,0.09767806
ATAD2B,0.09765546
PSMG2,0.09765219
WDR76,0.097647354
NAP1L4,0.097646564
CCL4L1,0.09764585
LRTOMT,0.09763251
BAG1,0.09762907
RNASEK,0.097627476
NDUFS2,0.09762676
MRPL27,0.09761346
ZNF408,0.09760847
SLC2A1,0.09760494
AC040977.1,0.09760126
GATSL3,0.09760105
RPL10,0.09758968
KHDRBS1,0.09758223
CCRL2,0.09757265
CYP4F35P,0.09757213
GBAS,0.097572125
SLC25A5,0.09757089
RGCC,0.097568266
PHKB,0.09755901
IMMT,0.09755269
DCUN1D2,0.09753506
PIK3C2B,0.097505085
PCCB,0.097502485
PP13439,0.0974974
TMEM63C,0.09749502
NDUFS4,0.09748443
P2RY14,0.09747775
MDFIC,0.09744885
MED21,0.09743456
PARD6B,0.09741497
NSDHL,0.0974028
MKLN1,0.09739756
UBR3,0.097397506
VNN3,0.097384796
AP000692.10,0.09738116
NKRF,0.097379126
SSNA1,0.0973776
RP11-134P9.3,0.09737665
ATP6AP1,0.09737621
KCNAB3,0.09737486
GLT8D1,0.09735723
RP11-354P11.3,0.09733846
CCSAP,0.097335786
CDKN2A,0.097303525
FUCA2,0.097280696
STRAP,0.097277515
KCTD17,0.097274914
HIST1H4A,0.0972736
PSENEN,0.097270094
TIMM9,0.09726485
SPATA6,0.09726303
SMTN,0.0972576
KLHDC4,0.097239524
DHRS12,0.09722292
IPO7,0.09722023
DDIT3,0.09721056
RNF19A,0.09720428
PCGF1,0.09720414
TNFRSF1A,0.09719339
CYB5D1,0.09718762
AC090186.1,0.097177856
GDPD3,0.09717654
DLG5,0.097174786
CINP,0.09716576
ATP5D,0.097164996
FANCI,0.097147465
SPCS2,0.09714621
CYLD,0.09714472
APOBEC3H,0.09714167
LRCH4,0.09714056
PPIP5K2,0.09713346
XXbac-BPG299F13.17,0.09713342
RFPL1S,0.09712803
HGD,0.097120486
EIF2B4,0.09711375
DPEP2,0.09710961
ALS2CR12,0.09710607
SHPRH,0.09708819
DCAF13,0.09708798
NCR1,0.09708779
CTD-2260A17.1,0.09707468
ITM2B,0.097073995
PHC2,0.09706934
EIF2AK2,0.097052254
SRPK1,0.09704877
EMC9,0.09704826
VPS9D1-AS1,0.097044915
ZNF445,0.09704019
PPP2R2B,0.097038604
EXD3,0.09702912
ZNF350,0.09702298
MLLT4,0.09702251
NSUN6,0.09701196
PPDPF,0.09701169
NR4A3,0.097005464
INTS6,0.09698194
FGF14-AS2,0.096963204
PTX3,0.09696313
VCP,0.09695814
HNRNPA0,0.09694608
SPAG4,0.09694478
ANKS1A,0.09694425
CLPB,0.09693771
GREM2,0.09693596
ISCA1,0.09693352
FAM151B,0.09690672
RP11-787I22.3,0.096902825
WRNIP1,0.09689111
CHD1,0.09685339
ZNF845,0.09684874
CASP8,0.09683258
ELMSAN1,0.09683029
XRCC3,0.09680615
LIMS2,0.09678329
LINC00657,0.09678228
UFD1L,0.09674588
TM2D2,0.09674201
FBXL19,0.09673961
RFC5,0.09671972
LINC00526,0.09671333
DENND6B,0.09670728
USP16,0.09670332
SPIN2B,0.096696556
TEX261,0.096683525
CD180,0.09668157
MYD88,0.09667964
ZNF117,0.09666202
C6orf120,0.096661784
RP11-805J14.5,0.09666171
AUTS2,0.09665504
AURKC,0.096624
ZC3H12A,0.09661848
GTF2E2,0.09659794
POLK,0.09659246
DDX5,0.096590094
C9orf78,0.09658725
ZFP37,0.09658562
AKT1,0.096583836
POU5F1B,0.09657475
SDHC,0.09657225
PNPLA6,0.096556716
DCP1A,0.09655437
ATP8A2,0.09654887
TBL3,0.096548595
ANKRD13A,0.09654188
PHLDA3,0.09654076
RBM4,0.09653436
SEC62,0.096533656
METAP1,0.096531816
UTP15,0.09652056
CD9,0.09650434
RP11-33O4.1,0.09650021
TBK1,0.09648865
FAM118B,0.0964649
PPT2,0.09646187
LINC00494,0.09645916
KALRN,0.09645685
CTD-2540F13.2,0.096445866
NAT6,0.096443534
TMEM41B,0.09643551
EGLN3,0.096433744
HK3,0.0964179
CCDC65,0.09641399
BACH2,0.0964113
GRAMD3,0.09640957
C16orf91,0.09639692
SEPT5,0.0963952
TRIM24,0.09639483
MMP24-AS1,0.09638737
ZNF768,0.09636928
DHFRL1,0.09635659
METTL14,0.096355766
SNRPA1,0.096353374
ZFP64,0.096346505
UBB,0.096345775
RBCK1,0.096342154
CLCN7,0.096329376
CXCR4,0.09632532
REL,0.09630491
UBIAD1,0.09629809
TSN,0.09629719
DLGAP3,0.096280694
AMN,0.09627815
CSNK2A3,0.0962781
PXN-AS1,0.09627772
HCST,0.09626023
POLDIP3,0.096244656
CEP350,0.09623663
AC013449.1,0.096228756
PUM1,0.09619222
RP11-894P9.1,0.09618474
LINC01119,0.09617256
GAS6,0.09617238
SYNE1,0.09616562
PHRF1,0.096157126
XRN1,0.09615294
RNF14,0.09613738
RP11-302B13.5,0.09612457
LINC00893,0.09610769
CHST10,0.0960848
ATOX1,0.09606447
RPL22L1,0.09605943
SUPT5H,0.0960419
RBAK,0.09603434
H2AFY,0.09602295
HINT2,0.09600848
FAM201A,0.096007265
NXT1,0.09599254
ZSCAN32,0.09599195
RP11-713M15.2,0.09598767
CASP3,0.095978566
KRT2,0.09597249
RP11-1299A16.3,0.095956616
TXNIP,0.0959438
YTHDF3-AS1,0.095942765
ZBTB49,0.095916905
BEX1,0.09591617
GSKIP,0.095907815
UEVLD,0.09589505
HIST1H4I,0.09588776
NEK3,0.09588194
ZBTB1,0.09588102
RP11-452L6.7,0.095877126
DUSP14,0.09587683
SPATA5L1,0.09586756
INPP5D,0.09585521
AC104699.1,0.095851205
FER,0.09584283
PPP2R1A,0.09584167
ASPSCR1,0.09583239
LRRC37A2,0.09581153
GAB3,0.09580162
AHCTF1,0.095798254
TIMM8B,0.09579479
EPN2,0.09578776
RBM34,0.095749326
CTD-3214H19.4,0.09574809
TRIM47,0.09574342
ERO1L,0.095734924
CNKSR1,0.09572623
RP11-558F24.4,0.09571595
DNAJC30,0.09571469
RP11-707M3.3,0.09570919
RPL9,0.09570792
ANKRD40,0.095706634
AC009403.2,0.09570453
RDH13,0.09570112
DIAPH2,0.095679924
ZNF816,0.09567111
NKD1,0.09566989
SNHG12,0.09566938
SIK1,0.09566339
RUFY1,0.09565613
TCF3,0.09563831
FCGR2B,0.09563727
KIAA0319L,0.095632866
CDC25B,0.09563186
CD68,0.095631815
RIN3,0.095619775
TCAP,0.09561615
HNRNPUL2,0.095611565
TCTEX1D2,0.09560948
AC015987.2,0.09560846
STK25,0.09560431
SYNC,0.09559919
DNAJB14,0.09558509
HNRNPU-AS1,0.09555375
HIC2,0.09555171
GPS2,0.09552727
RP3-325F22.5,0.09552558
SACS,0.09550888
CD164,0.095501736
FOLR3,0.09549896
AREL1,0.09549463
FOXRED2,0.095486745
SNX19,0.09547037
POP4,0.09546934
DDX46,0.09546132
ORAI3,0.0954457
SCAP,0.0954402
FAM199X,0.09543426
LIX1L,0.09543177
MEGF8,0.09543054
MLLT10,0.09542185
GNAI1,0.095419146
EXOC3,0.09541235
TOB2,0.09540706
PSMA7,0.09539846
OMG,0.09539467
RP11-849H4.2,0.09539388
AC007228.5,0.09538707
ZNF441,0.095381156
SERBP1,0.095367104
HHLA3,0.09536006
HLX,0.09535805
RP11-83N9.5,0.095351845
RP11-817O13.8,0.09534535
RP13-131K19.6,0.095339246
PAG1,0.09533162
HGS,0.09532127
HECTD3,0.09531569
XPO7,0.09531091
EIF2AK1,0.09530804
RAB9A,0.09530659
UBL7,0.09530619
FAM126A,0.095292255
PAM16,0.09528099
SUOX,0.0952694
MDH2,0.09526137
CAMKMT,0.09524026
CTC-273B12.10,0.09522889
PLCE1,0.09522622
IL1RN,0.09522133
GPATCH3,0.09522083
EMC10,0.095217295
NANP,0.095211744
RPL37A,0.09521103
RILP,0.09520293
ATP13A3,0.09518134
MTBP,0.09517411
ALKBH3,0.09517365
NUB1,0.09516
B3GNT8,0.09515598
ANKFY1,0.09515383
HIST1H2BF,0.09515325
RP11-110I1.14,0.09514959
CTCF,0.09514166
PFKFB4,0.09511339
C19orf44,0.09510056
PLEC,0.09509907
PVRIG,0.09508728
ARL6IP5,0.09506827
RALGDS,0.095059365
TSPAN14,0.09505755
KMT2E,0.09502918
GMFB,0.095027365
SMG5,0.09502581
ZBTB2,0.09502413
SDR39U1,0.09502334
CBX2,0.09502129
CEP41,0.09500445
MGRN1,0.09500411
NFU1,0.09500176
HMGN2,0.09499889
MAPRE1,0.09499075
BMS1,0.094981745
SLC25A39,0.09498116
ZNF630,0.094979145
ST6GAL1,0.09497698
TXNL4A,0.09497328
RP11-6F2.5,0.0949718
MAF1,0.09497146
ABCB9,0.09496702
FAM227B,0.09496591
RAB23,0.09496514
LIMS1,0.09495349
HOMER3,0.0949512
CCNL1,0.094947755
C16orf13,0.09494518
FAS,0.09494253
AP2A1,0.09494012
CEACAM1,0.09493874
RP11-367G6.3,0.09492732
ZMAT1,0.09492113
NUPR1L,0.094918005
IQCB1,0.09491673
TRIM22,0.09491123
IGBP1,0.09490689
RP11-505P4.6,0.094899885
WWC3,0.094890915
APOLD1,0.09488663
UHRF1BP1L,0.094885476
MRPL16,0.094883226
FAM26F,0.09488161
PBLD,0.09488069
ZNF711,0.09487555
TEX2,0.094873734
RP11-161M6.2,0.09486899
FAM20C,0.09485339
RP11-383H13.1,0.09484034
ABTB1,0.094829276
PHF23,0.09481701
RP11-443B7.1,0.094811976
RP11-390F4.3,0.09480966
CYB5D2,0.09480303
FAM221A,0.09479665
CHTOP,0.094795585
NEDD4L,0.094795145
AC004069.2,0.09479491
CMTM7,0.09479083
PPOX,0.09479058
FAM136A,0.094785884
KANSL1L,0.09477737
SPATA20,0.09476887
SPICE1,0.094767
MAN2B1,0.09476099
PRR5,0.094760224
RNASET2,0.09474994
NELFE,0.09474543
PTCH2,0.09474371
STOML2,0.094735615
MROH6,0.094733216
PLEKHG2,0.09472869
NAIF1,0.09469497
ACAD11,0.09468972
TMEM156,0.09468752
COA1,0.094677344
GPANK1,0.09466988
TAF6,0.09466829
BANF1,0.09466793
NMD3,0.09466274
CLTCL1,0.09465434
SNCA,0.094651036
PIGZ,0.09464959
SARS2,0.09464549
ZNF320,0.09463434
DHRS4,0.094631135
CAB39L,0.09462559
KDELC1,0.09462342
NR1D2,0.09461319
SETD7,0.09458727
JRKL,0.094586946
SIPA1L2,0.09458581
ZBTB41,0.09458575
BMP2K,0.09458087
GLB1L,0.09456224
ANKRA2,0.09456224
CCDC152,0.09456073
ASAP2,0.094542906
FAM169A,0.09452832
BIN2,0.094501235
ZNF34,0.09448576
ATP5G1,0.0944755
CTSD,0.094470926
MILR1,0.09447056
MOB1B,0.09445986
TGIF1,0.09445426
WDR34,0.09445008
KCTD15,0.09444865
SELK,0.09444608
STARD3NL,0.094442554
YPEL2,0.094426185
CFLAR,0.09441474
PLGLB1,0.09440614
KB-1507C5.4,0.094404444
GKAP1,0.09440298
PDS5A,0.09440061
RNASEH1,0.09438643
FAM216A,0.09437889
APTX,0.09437474
MDC1,0.09437344
PRKCDBP,0.094367735
RP5-827C21.4,0.0943649
RP11-261C10.3,0.09435265
USP12,0.094352074
SLCO4C1,0.09432562
FAM81A,0.09432013
TMEM194A,0.094317876
HSD17B7,0.09431428
CAPS2,0.09431304
COLCA2,0.0943054
AP001058.3,0.09429055
RP5-1115A15.1,0.09427373
DENND4A,0.09427348
DKK3,0.094271794
TMEM261,0.09426671
TRIM61,0.094255865
NADK,0.09425404
CCDC66,0.09425344
ZNF862,0.09424433
ZNF484,0.09424076
SF3B4,0.09423627
ATRIP,0.09422529
HMGN5,0.09419189
USP54,0.09418944
DKFZP434E1119,0.094180234
RSRC1,0.09416572
RP3-455J7.4,0.09414343
OTUD5,0.09414009
MOV10,0.09413048
RP11-262H14.1,0.09411904
C19orf10,0.094115086
BCAP31,0.09411133
CDK5RAP1,0.094105
TSHZ1,0.09409791
KATNAL1,0.09409565
MFSD8,0.0940948
MPLKIP,0.09409232
GDPD1,0.094087556
AC007879.7,0.09407791
FARP2,0.09406374
CD8A,0.094061844
SNRPA,0.094056495
INADL,0.09405325
BET1L,0.094045386
PKIA,0.09404235
CSNK1E,0.09404184
CXorf40B,0.094018884
RP5-940J5.9,0.09399831
TOM1,0.09397598
TGM1,0.093969196
VPS9D1,0.093965635
SAR1A,0.093956135
DDX56,0.093946174
TBC1D10B,0.09393893
RBM47,0.09393731
PIK3C3,0.09393301
PPP1R13L,0.09393018
CCNY,0.09392398
L1TD1,0.09392393
IL13RA1,0.09391232
RRM2,0.09390822
PER3,0.09389687
ACVR1C,0.093893215
IL17RC,0.09389083
PIKFYVE,0.09388264
RBM7,0.093882464
MCTP2,0.093881786
ME1,0.09387573
FLJ20306,0.09387186
FAM192A,0.09386322
CPNE7,0.09386222
CTB-113I20.2,0.09386124
RP11-111M22.3,0.09385386
FLJ45079,0.09385073
SPATA24,0.093850374
GPR27,0.093843624
ATP5SL,0.09384017
PSAP,0.093836926
BCL9L,0.09381908
VPS16,0.093768716
ULK2,0.093760155
ATP8B3,0.09375907
CYB5R2,0.0937355
STAP1,0.09372525
OSBPL10,0.09370414
MSANTD2,0.09367503
C17orf67,0.09365321
KIN,0.09365111
